order_id,order_date,total_amount,user_id,user_name,city,membership,restaurant_id,restaurant_name,cuisine,rating,order_year,order_month,order_month_name,order_quarter,order_day_of_week
204,2023-10-23,1164.27,2094,User_2094,Hyderabad,Gold,364,Sri Foods Non-Veg,Mexican,3.4,2023,10,October,4,Monday
205,2023-12-25,121.12,1380,User_1380,Hyderabad,Regular,54,Ruchi Tiffins Multicuisine,Italian,4.9,2023,12,December,4,Monday
206,2023-12-17,200.98,253,User_253,Chennai,Regular,308,Annapurna Biryani Family Restaurant,Italian,4.3,2023,12,December,4,Sunday
207,2023-02-23,1441.98,2453,User_2453,Pune,Regular,218,Sai Foods Pure Veg,Indian,4.1,2023,2,February,1,Thursday
208,2023-03-02,1250.84,1642,User_1642,Bangalore,Gold,352,Hotel Kitchen Multicuisine,Italian,4.7,2023,3,March,1,Thursday
209,2023-02-01,353.88,761,User_761,Pune,Regular,232,New Dhaba Family Restaurant,Mexican,4.0,2023,2,February,1,Wednesday
210,2023-05-02,169.2,1816,User_1816,Pune,Regular,458,Swagath Mess Pure Veg,Italian,4.8,2023,5,May,2,Tuesday
211,2023-12-26,484.58,1209,User_1209,Bangalore,Gold,437,Swagath Tiffins Chinese,Indian,3.3,2023,12,December,4,Tuesday
212,2023-11-10,390.16,2339,User_2339,Pune,Regular,20,Hotel Cafe Punjabi,Indian,3.7,2023,11,November,4,Friday
213,2023-05-24,701.52,2626,User_2626,Bangalore,Gold,374,Annapurna Curry House Multicuisine,Mexican,3.6,2023,5,May,2,Wednesday
214,2023-12-29,1229.36,66,User_66,Chennai,Gold,365,Udupi Kitchen Multicuisine,Italian,3.6,2023,12,December,4,Friday
215,2023-07-24,334.56,1087,User_1087,Pune,Regular,446,Annapurna Cafe Andhra,Indian,4.9,2023,7,July,3,Monday
216,2023-04-08,455.32,105,User_105,Hyderabad,Gold,106,Spice Foods Non-Veg,Indian,4.8,2023,4,April,2,Saturday
217,2023-02-20,538.3,1846,User_1846,Chennai,Regular,376,Amma Cafe Non-Veg,Indian,3.4,2023,2,February,1,Monday
218,2023-03-14,825.18,327,User_327,Hyderabad,Regular,138,Classic Mess Punjabi,Indian,4.8,2023,3,March,1,Tuesday
219,2023-02-03,883.67,430,User_430,Hyderabad,Gold,125,Sai Foods Family Restaurant,Chinese,4.3,2023,2,February,1,Friday
220,2023-12-17,394.85,1154,User_1154,Bangalore,Regular,132,Spice Tiffins Chinese,Indian,3.7,2023,12,December,4,Sunday
221,2023-04-17,616.19,2922,User_2922,Chennai,Gold,338,Grand Kitchen Non-Veg,Mexican,4.5,2023,4,April,2,Monday
222,2023-05-18,572.97,1884,User_1884,Chennai,Regular,459,Sai Delights Non-Veg,Italian,4.6,2023,5,May,2,Thursday
223,2023-04-10,1477.26,1118,User_1118,Pune,Gold,407,Grand Cafe Chinese,Mexican,4.6,2023,4,April,2,Monday
224,2023-04-14,1130.13,370,User_370,Bangalore,Gold,277,Swagath Restaurant North Indian,Mexican,3.3,2023,4,April,2,Friday
225,2023-07-28,491.77,2992,User_2992,Bangalore,Regular,47,Ruchi Cafe Punjabi,Indian,3.4,2023,7,July,3,Friday
226,2023-03-25,307.03,2341,User_2341,Bangalore,Regular,100,Spice Delights Family Restaurant,Indian,3.3,2023,3,March,1,Saturday
227,2023-03-01,361.97,77,User_77,Pune,Regular,466,Sai Cafe South Indian,Italian,4.9,2023,3,March,1,Wednesday
228,2023-02-06,618.25,2302,User_2302,Chennai,Regular,196,Hotel Curry House Chinese,Italian,5.0,2023,2,February,1,Monday
229,2023-12-13,672.94,760,User_760,Chennai,Regular,351,Spice Dhaba Non-Veg,Mexican,4.2,2023,12,December,4,Wednesday
230,2023-01-24,1406.25,2064,User_2064,Hyderabad,Regular,186,Darbar Restaurant North Indian,Indian,4.3,2023,1,January,1,Tuesday
231,2023-01-09,272.23,399,User_399,Bangalore,Regular,280,Taste of Dhaba Andhra,Chinese,3.7,2023,1,January,1,Monday
232,2023-03-11,744.13,196,User_196,Hyderabad,Gold,419,Darbar Delights Andhra,Chinese,3.6,2023,3,March,1,Saturday
233,2023-08-23,661.75,2278,User_2278,Bangalore,Gold,492,Swagath Kitchen North Indian,Italian,4.0,2023,8,August,3,Wednesday
234,2023-02-08,724.11,2342,User_2342,Pune,Regular,62,Spice Delights Andhra,Indian,3.1,2023,2,February,1,Wednesday
235,2023-06-23,144.79,629,User_629,Bangalore,Gold,2,Royal Delights South Indian,Indian,4.1,2023,6,June,2,Friday
236,2023-05-15,735.33,1298,User_1298,Chennai,Gold,349,Taste of Eatery Punjabi,Indian,4.5,2023,5,May,2,Monday
237,2023-09-02,379.94,991,User_991,Pune,Regular,329,Spice Tiffins Pure Veg,Chinese,3.3,2023,9,September,3,Saturday
238,2023-09-30,745.99,1695,User_1695,Bangalore,Gold,140,Royal Tiffins Punjabi,Italian,3.3,2023,9,September,3,Saturday
239,2023-12-28,572.94,2165,User_2165,Chennai,Gold,272,New Dhaba Pure Veg,Indian,4.8,2023,12,December,4,Thursday
240,2023-12-20,1296.96,1879,User_1879,Hyderabad,Gold,97,Annapurna Delights Andhra,Mexican,3.7,2023,12,December,4,Wednesday
241,2023-09-19,1339.09,2067,User_2067,Chennai,Gold,438,Grand Biryani Pure Veg,Italian,3.2,2023,9,September,3,Tuesday
242,2023-03-16,809.35,2160,User_2160,Chennai,Regular,198,Annapurna Tiffins North Indian,Mexican,4.1,2023,3,March,1,Thursday
243,2023-09-19,1139.5,690,User_690,Hyderabad,Gold,17,Udupi Delights Non-Veg,Indian,4.6,2023,9,September,3,Tuesday
244,2023-07-10,506.36,323,User_323,Bangalore,Regular,55,Darbar Restaurant Multicuisine,Indian,3.5,2023,7,July,3,Monday
245,2023-04-07,793.48,1067,User_1067,Bangalore,Regular,470,Darbar Foods Multicuisine,Italian,3.6,2023,4,April,2,Friday
246,2023-08-09,212.5,2438,User_2438,Pune,Gold,339,Annapurna Eatery South Indian,Indian,3.1,2023,8,August,3,Wednesday
247,2023-06-25,662.32,170,User_170,Hyderabad,Gold,315,Swagath Curry House Chinese,Mexican,4.7,2023,6,June,2,Sunday
248,2023-10-02,931.29,958,User_958,Chennai,Gold,6,Ruchi Restaurant South Indian,Chinese,4.8,2023,10,October,4,Monday
249,2023-09-30,238.03,478,User_478,Pune,Regular,438,Grand Biryani Pure Veg,Italian,3.2,2023,9,September,3,Saturday
250,2023-06-05,1067.0,2143,User_2143,Hyderabad,Regular,406,Spice Foods Non-Veg,Chinese,4.5,2023,6,June,2,Monday
251,2023-02-10,248.07,2575,User_2575,Hyderabad,Regular,250,Sai Foods Non-Veg,Mexican,3.4,2023,2,February,1,Friday
252,2023-03-25,1032.04,677,User_677,Chennai,Gold,396,Taste of Delights Non-Veg,Mexican,4.8,2023,3,March,1,Saturday
253,2023-10-15,1117.08,344,User_344,Chennai,Gold,316,Darbar Tiffins Andhra,Chinese,4.8,2023,10,October,4,Sunday
254,2023-04-15,793.84,2588,User_2588,Hyderabad,Regular,270,Taste of Biryani North Indian,Mexican,3.8,2023,4,April,2,Saturday
255,2023-12-10,655.05,2125,User_2125,Pune,Gold,279,Sri Tiffins Andhra,Italian,4.9,2023,12,December,4,Sunday
256,2023-05-14,212.44,1220,User_1220,Hyderabad,Regular,205,Sri Mess North Indian,Italian,4.2,2023,5,May,2,Sunday
257,2023-06-17,965.63,943,User_943,Chennai,Regular,396,Taste of Delights Non-Veg,Mexican,4.8,2023,6,June,2,Saturday
258,2023-06-27,1159.83,968,User_968,Bangalore,Regular,481,Sai Restaurant Non-Veg,Indian,4.2,2023,6,June,2,Tuesday
259,2023-12-06,1152.68,775,User_775,Chennai,Regular,315,Swagath Curry House Chinese,Mexican,4.7,2023,12,December,4,Wednesday
260,2023-08-10,314.23,2482,User_2482,Chennai,Regular,70,Swagath Delights Punjabi,Chinese,4.7,2023,8,August,3,Thursday
261,2023-02-25,369.43,1680,User_1680,Pune,Regular,187,Royal Kitchen North Indian,Chinese,3.8,2023,2,February,1,Saturday
262,2023-04-17,256.62,1130,User_1130,Chennai,Gold,188,Swagath Mess Multicuisine,Chinese,4.6,2023,4,April,2,Monday
263,2023-06-15,335.79,1026,User_1026,Chennai,Gold,247,Hotel Mess Punjabi,Mexican,3.2,2023,6,June,2,Thursday
264,2023-07-28,141.92,597,User_597,Hyderabad,Regular,106,Spice Foods Non-Veg,Indian,4.8,2023,7,July,3,Friday
265,2023-08-28,1424.31,803,User_803,Hyderabad,Regular,152,Hotel Curry House Punjabi,Indian,4.8,2023,8,August,3,Monday
266,2023-05-26,523.34,2519,User_2519,Chennai,Gold,60,Grand Restaurant North Indian,Mexican,3.6,2023,5,May,2,Friday
267,2023-05-15,980.0,956,User_956,Chennai,Gold,357,Grand Mess Punjabi,Italian,3.8,2023,5,May,2,Monday
268,2023-01-28,403.36,1484,User_1484,Chennai,Gold,496,Swagath Eatery Multicuisine,Indian,3.1,2023,1,January,1,Saturday
269,2023-07-20,1300.3,1691,User_1691,Pune,Gold,339,Annapurna Eatery South Indian,Indian,3.1,2023,7,July,3,Thursday
270,2023-10-09,1198.77,427,User_427,Pune,Gold,332,Classic Delights Family Restaurant,Chinese,4.8,2023,10,October,4,Monday
271,2023-01-29,798.3,565,User_565,Bangalore,Regular,284,Ruchi Foods Multicuisine,Indian,4.7,2023,1,January,1,Sunday
272,2023-06-27,1120.81,1489,User_1489,Bangalore,Regular,331,Spice Biryani Non-Veg,Mexican,3.4,2023,6,June,2,Tuesday
273,2023-04-14,527.2,2316,User_2316,Hyderabad,Regular,135,Amma Eatery Non-Veg,Indian,3.7,2023,4,April,2,Friday
274,2023-06-11,803.59,679,User_679,Chennai,Regular,170,Spice Tiffins Family Restaurant,Mexican,4.4,2023,6,June,2,Sunday
275,2023-03-18,301.25,1754,User_1754,Chennai,Gold,256,Sri Curry House Andhra,Italian,3.1,2023,3,March,1,Saturday
276,2023-11-28,269.2,2191,User_2191,Pune,Gold,125,Sai Foods Family Restaurant,Chinese,4.3,2023,11,November,4,Tuesday
277,2023-09-25,205.98,2403,User_2403,Pune,Gold,282,Hotel Curry House Chinese,Indian,4.4,2023,9,September,3,Monday
278,2023-12-21,1388.57,2124,User_2124,Hyderabad,Gold,343,Sai Cafe Andhra,Mexican,4.4,2023,12,December,4,Thursday
279,2023-12-01,916.46,1505,User_1505,Pune,Gold,493,Darbar Restaurant Multicuisine,Mexican,4.2,2023,12,December,4,Friday
280,2023-05-05,1032.33,443,User_443,Hyderabad,Regular,263,Grand Curry House Andhra,Indian,4.4,2023,5,May,2,Friday
281,2023-05-13,850.33,349,User_349,Bangalore,Regular,271,Hotel Curry House North Indian,Chinese,3.8,2023,5,May,2,Saturday
282,2023-12-05,742.69,2071,User_2071,Hyderabad,Regular,224,Darbar Kitchen Non-Veg,Chinese,4.8,2023,12,December,4,Tuesday
283,2023-10-26,1434.2,55,User_55,Bangalore,Regular,175,Sai Biryani Non-Veg,Chinese,4.1,2023,10,October,4,Thursday
284,2023-03-18,951.22,1174,User_1174,Pune,Regular,366,Swagath Mess Chinese,Indian,4.5,2023,3,March,1,Saturday
285,2023-03-24,571.04,764,User_764,Hyderabad,Regular,365,Udupi Kitchen Multicuisine,Italian,3.6,2023,3,March,1,Friday
286,2023-08-08,711.18,1446,User_1446,Pune,Regular,81,Darbar Mess Chinese,Chinese,3.2,2023,8,August,3,Tuesday
287,2023-09-26,1010.1,4,User_4,Bangalore,Regular,449,Sai Restaurant South Indian,Indian,4.5,2023,9,September,3,Tuesday
288,2023-07-22,560.28,2098,User_2098,Bangalore,Regular,442,Sai Eatery Andhra,Italian,3.7,2023,7,July,3,Saturday
289,2023-01-04,219.4,186,User_186,Chennai,Regular,163,Spice Delights Multicuisine,Italian,4.2,2023,1,January,1,Wednesday
290,2023-08-15,258.46,1213,User_1213,Pune,Regular,163,Spice Delights Multicuisine,Italian,4.2,2023,8,August,3,Tuesday
291,2023-01-10,534.05,936,User_936,Pune,Gold,147,Amma Cafe South Indian,Italian,3.2,2023,1,January,1,Tuesday
292,2023-08-08,248.1,2160,User_2160,Chennai,Regular,200,Annapurna Restaurant Pure Veg,Chinese,3.9,2023,8,August,3,Tuesday
293,2023-10-02,1190.26,1646,User_1646,Bangalore,Gold,119,Spice Restaurant Non-Veg,Chinese,3.7,2023,10,October,4,Monday
294,2023-07-23,549.97,537,User_537,Bangalore,Regular,483,Darbar Restaurant Family Restaurant,Chinese,4.5,2023,7,July,3,Sunday
295,2023-03-09,391.4,595,User_595,Chennai,Regular,206,Swagath Biryani Non-Veg,Mexican,3.2,2023,3,March,1,Thursday
296,2023-01-15,1035.36,2928,User_2928,Pune,Gold,147,Amma Cafe South Indian,Italian,3.2,2023,1,January,1,Sunday
297,2023-11-11,300.6,2594,User_2594,Pune,Regular,301,Classic Tiffins North Indian,Italian,4.8,2023,11,November,4,Saturday
298,2023-05-31,824.92,1305,User_1305,Chennai,Regular,85,Royal Kitchen South Indian,Mexican,4.4,2023,5,May,2,Wednesday
299,2023-03-06,504.65,1628,User_1628,Hyderabad,Gold,197,Sri Curry House North Indian,Mexican,4.7,2023,3,March,1,Monday
300,2023-02-25,1307.89,2694,User_2694,Bangalore,Regular,204,Udupi Dhaba Non-Veg,Mexican,4.7,2023,2,February,1,Saturday
301,2023-05-01,1020.89,1164,User_1164,Bangalore,Regular,202,Swagath Foods Chinese,Indian,4.7,2023,5,May,2,Monday
302,2023-02-21,690.95,2118,User_2118,Chennai,Regular,234,Swagath Kitchen North Indian,Chinese,3.7,2023,2,February,1,Tuesday
303,2023-03-16,121.39,1395,User_1395,Hyderabad,Gold,111,Ruchi Dhaba Chinese,Mexican,4.2,2023,3,March,1,Thursday
304,2023-02-05,993.25,2401,User_2401,Bangalore,Gold,432,Hotel Eatery Pure Veg,Mexican,5.0,2023,2,February,1,Sunday
305,2023-09-12,1462.67,1262,User_1262,Pune,Gold,329,Spice Tiffins Pure Veg,Chinese,3.3,2023,9,September,3,Tuesday
306,2023-08-28,772.47,2233,User_2233,Hyderabad,Regular,18,Annapurna Kitchen Family Restaurant,Italian,4.5,2023,8,August,3,Monday
307,2023-10-18,345.66,1150,User_1150,Bangalore,Gold,497,Hotel Delights South Indian,Mexican,4.4,2023,10,October,4,Wednesday
308,2023-05-22,1204.97,757,User_757,Pune,Gold,438,Grand Biryani Pure Veg,Italian,3.2,2023,5,May,2,Monday
309,2023-10-30,1494.0,1344,User_1344,Hyderabad,Gold,76,Amma Kitchen Punjabi,Italian,4.7,2023,10,October,4,Monday
310,2023-11-22,365.5,1402,User_1402,Pune,Regular,113,Darbar Biryani Pure Veg,Chinese,5.0,2023,11,November,4,Wednesday
311,2023-01-13,919.29,832,User_832,Chennai,Regular,103,Darbar Restaurant North Indian,Mexican,4.9,2023,1,January,1,Friday
312,2023-11-08,1026.01,1921,User_1921,Pune,Gold,242,Classic Dhaba Punjabi,Mexican,4.0,2023,11,November,4,Wednesday
313,2023-02-04,348.63,2183,User_2183,Hyderabad,Gold,333,Amma Mess Multicuisine,Chinese,3.1,2023,2,February,1,Saturday
314,2023-07-25,865.98,2177,User_2177,Hyderabad,Regular,410,Darbar Mess Pure Veg,Italian,3.6,2023,7,July,3,Tuesday
315,2023-02-28,245.73,2474,User_2474,Chennai,Gold,32,Udupi Eatery North Indian,Italian,3.2,2023,2,February,1,Tuesday
316,2023-07-25,319.08,2280,User_2280,Bangalore,Regular,251,Grand Curry House Andhra,Chinese,3.9,2023,7,July,3,Tuesday
317,2023-10-31,262.36,322,User_322,Pune,Regular,143,Classic Cafe Punjabi,Chinese,4.0,2023,10,October,4,Tuesday
318,2023-10-04,1443.73,1739,User_1739,Pune,Regular,303,Swagath Foods Andhra,Mexican,3.2,2023,10,October,4,Wednesday
319,2023-12-12,420.56,694,User_694,Bangalore,Gold,83,Darbar Mess Pure Veg,Chinese,3.5,2023,12,December,4,Tuesday
320,2023-05-02,1431.39,2555,User_2555,Bangalore,Regular,262,Hotel Cafe Punjabi,Chinese,4.9,2023,5,May,2,Tuesday
321,2023-12-11,1239.1,2023,User_2023,Bangalore,Regular,134,New Tiffins Non-Veg,Mexican,4.3,2023,12,December,4,Monday
322,2023-04-04,765.9,1690,User_1690,Hyderabad,Gold,208,New Curry House South Indian,Mexican,4.7,2023,4,April,2,Tuesday
323,2023-10-04,548.43,2084,User_2084,Chennai,Gold,168,Ruchi Foods Family Restaurant,Indian,3.7,2023,10,October,4,Wednesday
324,2023-03-07,968.8,2742,User_2742,Hyderabad,Gold,163,Spice Delights Multicuisine,Italian,4.2,2023,3,March,1,Tuesday
325,2023-03-28,817.89,223,User_223,Chennai,Gold,39,Ruchi Delights South Indian,Indian,4.8,2023,3,March,1,Tuesday
326,2023-10-09,1039.9,48,User_48,Chennai,Gold,279,Sri Tiffins Andhra,Italian,4.9,2023,10,October,4,Monday
327,2023-09-20,396.63,413,User_413,Pune,Gold,171,Ruchi Mess Non-Veg,Mexican,3.6,2023,9,September,3,Wednesday
328,2023-12-30,1425.43,1019,User_1019,Hyderabad,Gold,254,Ruchi Dhaba Chinese,Indian,4.7,2023,12,December,4,Saturday
329,2023-03-15,654.51,1573,User_1573,Chennai,Gold,17,Udupi Delights Non-Veg,Indian,4.6,2023,3,March,1,Wednesday
330,2023-07-30,1415.25,1588,User_1588,Hyderabad,Gold,194,New Dhaba Family Restaurant,Chinese,3.8,2023,7,July,3,Sunday
331,2023-11-08,1058.26,1679,User_1679,Pune,Gold,6,Ruchi Restaurant South Indian,Chinese,4.8,2023,11,November,4,Wednesday
332,2023-12-16,816.47,870,User_870,Bangalore,Gold,320,Hotel Cafe Multicuisine,Italian,4.1,2023,12,December,4,Saturday
333,2023-05-29,1063.14,2271,User_2271,Pune,Gold,208,New Curry House South Indian,Mexican,4.7,2023,5,May,2,Monday
334,2024-01-01,419.28,1496,User_1496,Chennai,Regular,33,Amma Foods Non-Veg,Italian,4.2,2024,1,January,1,Monday
335,2023-08-10,561.81,1134,User_1134,Bangalore,Gold,46,Udupi Delights Family Restaurant,Chinese,3.6,2023,8,August,3,Thursday
336,2023-12-14,1422.53,2122,User_2122,Pune,Regular,356,Hotel Foods Multicuisine,Indian,4.2,2023,12,December,4,Thursday
337,2023-12-10,979.78,1155,User_1155,Hyderabad,Gold,397,Amma Foods Family Restaurant,Indian,4.8,2023,12,December,4,Sunday
338,2023-06-21,837.74,2534,User_2534,Bangalore,Regular,38,Grand Tiffins Multicuisine,Italian,5.0,2023,6,June,2,Wednesday
339,2023-12-21,1356.85,1739,User_1739,Pune,Regular,436,Swagath Tiffins Punjabi,Mexican,4.6,2023,12,December,4,Thursday
340,2023-08-27,793.05,1339,User_1339,Chennai,Regular,396,Taste of Delights Non-Veg,Mexican,4.8,2023,8,August,3,Sunday
341,2023-03-25,1373.68,114,User_114,Bangalore,Gold,91,Annapurna Mess Non-Veg,Italian,4.8,2023,3,March,1,Saturday
342,2023-07-13,919.8,1526,User_1526,Pune,Regular,464,Ruchi Cafe Multicuisine,Italian,3.3,2023,7,July,3,Thursday
343,2023-07-31,960.54,1080,User_1080,Chennai,Regular,111,Ruchi Dhaba Chinese,Mexican,4.2,2023,7,July,3,Monday
344,2023-12-10,746.18,321,User_321,Chennai,Regular,315,Swagath Curry House Chinese,Mexican,4.7,2023,12,December,4,Sunday
345,2023-09-22,608.15,1474,User_1474,Bangalore,Gold,277,Swagath Restaurant North Indian,Mexican,3.3,2023,9,September,3,Friday
346,2023-04-29,938.52,2868,User_2868,Hyderabad,Regular,383,Amma Biryani North Indian,Indian,3.1,2023,4,April,2,Saturday
347,2023-08-28,999.35,1485,User_1485,Pune,Regular,430,Royal Delights South Indian,Mexican,4.1,2023,8,August,3,Monday
348,2023-09-10,549.31,308,User_308,Bangalore,Regular,419,Darbar Delights Andhra,Chinese,3.6,2023,9,September,3,Sunday
349,2023-02-16,514.27,1883,User_1883,Chennai,Gold,62,Spice Delights Andhra,Indian,3.1,2023,2,February,1,Thursday
350,2023-02-03,840.19,1730,User_1730,Bangalore,Regular,112,Grand Cafe Punjabi,Chinese,3.2,2023,2,February,1,Friday
351,2023-07-09,1387.05,2755,User_2755,Pune,Regular,218,Sai Foods Pure Veg,Indian,4.1,2023,7,July,3,Sunday
352,2023-03-21,1043.46,1897,User_1897,Chennai,Gold,96,Annapurna Biryani Non-Veg,Mexican,4.4,2023,3,March,1,Tuesday
353,2023-10-31,1123.59,1105,User_1105,Chennai,Gold,188,Swagath Mess Multicuisine,Chinese,4.6,2023,10,October,4,Tuesday
354,2023-01-15,642.58,372,User_372,Chennai,Regular,391,Sri Biryani Family Restaurant,Indian,3.3,2023,1,January,1,Sunday
355,2023-05-12,339.08,1226,User_1226,Hyderabad,Gold,333,Amma Mess Multicuisine,Chinese,3.1,2023,5,May,2,Friday
356,2023-11-06,1234.61,2465,User_2465,Hyderabad,Gold,67,Swagath Tiffins Andhra,Mexican,4.1,2023,11,November,4,Monday
357,2023-04-29,1103.89,2184,User_2184,Hyderabad,Regular,270,Taste of Biryani North Indian,Mexican,3.8,2023,4,April,2,Saturday
358,2023-03-02,705.35,312,User_312,Hyderabad,Gold,169,Ruchi Curry House Pure Veg,Italian,4.2,2023,3,March,1,Thursday
359,2023-01-19,260.34,2016,User_2016,Pune,Regular,23,Amma Mess Punjabi,Chinese,3.8,2023,1,January,1,Thursday
360,2023-01-27,792.09,98,User_98,Pune,Regular,242,Classic Dhaba Punjabi,Mexican,4.0,2023,1,January,1,Friday
361,2023-09-23,1174.93,1424,User_1424,Pune,Gold,403,Sai Delights Pure Veg,Indian,3.6,2023,9,September,3,Saturday
362,2023-12-09,194.31,2004,User_2004,Hyderabad,Regular,16,Sai Mess Andhra,Indian,4.6,2023,12,December,4,Saturday
363,2023-03-29,1200.79,2586,User_2586,Hyderabad,Regular,484,Taste of Biryani Punjabi,Mexican,4.2,2023,3,March,1,Wednesday
364,2023-03-28,313.78,1746,User_1746,Hyderabad,Gold,174,Amma Biryani North Indian,Mexican,3.1,2023,3,March,1,Tuesday
365,2023-05-15,816.48,2567,User_2567,Bangalore,Gold,119,Spice Restaurant Non-Veg,Chinese,3.7,2023,5,May,2,Monday
366,2023-03-11,1128.66,959,User_959,Chennai,Gold,187,Royal Kitchen North Indian,Chinese,3.8,2023,3,March,1,Saturday
367,2023-10-22,261.53,128,User_128,Hyderabad,Regular,14,Taste of Tiffins North Indian,Indian,3.8,2023,10,October,4,Sunday
368,2023-02-17,1120.32,1804,User_1804,Hyderabad,Regular,188,Swagath Mess Multicuisine,Chinese,4.6,2023,2,February,1,Friday
369,2023-12-07,486.28,1665,User_1665,Bangalore,Regular,283,Grand Kitchen Punjabi,Chinese,4.6,2023,12,December,4,Thursday
370,2023-10-17,557.92,1666,User_1666,Hyderabad,Regular,430,Royal Delights South Indian,Mexican,4.1,2023,10,October,4,Tuesday
371,2023-09-17,1430.39,475,User_475,Bangalore,Gold,153,Annapurna Mess Andhra,Italian,4.7,2023,9,September,3,Sunday
372,2023-08-28,133.81,2101,User_2101,Pune,Gold,281,Swagath Cafe Non-Veg,Italian,3.8,2023,8,August,3,Monday
373,2023-08-29,1489.28,1301,User_1301,Hyderabad,Regular,177,Udupi Restaurant South Indian,Indian,3.9,2023,8,August,3,Tuesday
374,2023-06-07,161.54,2642,User_2642,Pune,Gold,401,Darbar Eatery Pure Veg,Indian,4.6,2023,6,June,2,Wednesday
375,2023-02-20,469.24,2873,User_2873,Pune,Gold,153,Annapurna Mess Andhra,Italian,4.7,2023,2,February,1,Monday
376,2023-01-30,462.68,496,User_496,Chennai,Regular,432,Hotel Eatery Pure Veg,Mexican,5.0,2023,1,January,1,Monday
377,2023-11-02,213.1,2089,User_2089,Hyderabad,Gold,398,Royal Tiffins Pure Veg,Indian,3.0,2023,11,November,4,Thursday
378,2023-11-26,838.49,2757,User_2757,Chennai,Gold,272,New Dhaba Pure Veg,Indian,4.8,2023,11,November,4,Sunday
379,2023-06-19,1211.23,1538,User_1538,Bangalore,Regular,323,Taste of Mess Chinese,Mexican,4.6,2023,6,June,2,Monday
380,2023-11-04,908.79,2143,User_2143,Hyderabad,Regular,240,New Mess Andhra,Indian,3.8,2023,11,November,4,Saturday
381,2023-05-06,1298.31,1431,User_1431,Bangalore,Regular,217,Royal Eatery Family Restaurant,Indian,4.8,2023,5,May,2,Saturday
382,2023-03-25,594.54,1535,User_1535,Chennai,Regular,367,Ruchi Restaurant Punjabi,Indian,4.6,2023,3,March,1,Saturday
383,2023-09-19,1122.1,2449,User_2449,Pune,Gold,347,Amma Delights Chinese,Chinese,4.8,2023,9,September,3,Tuesday
384,2023-08-26,992.15,223,User_223,Chennai,Gold,104,Grand Dhaba South Indian,Chinese,4.9,2023,8,August,3,Saturday
385,2023-03-04,1082.71,2,User_2,Pune,Gold,121,Sri Delights Non-Veg,Indian,4.1,2023,3,March,1,Saturday
386,2023-04-16,970.25,2292,User_2292,Hyderabad,Gold,270,Taste of Biryani North Indian,Mexican,3.8,2023,4,April,2,Sunday
387,2023-01-30,1071.08,20,User_20,Hyderabad,Gold,417,Hotel Biryani North Indian,Mexican,3.0,2023,1,January,1,Monday
